MIPPE Data
0,tia,OPD1 Bias: 4.0V,blank Bias: 0.0V
1,pas,PotA Ref: 9765.62 Ohms,PotB Ref: 9765.62 Ohms,Ch3 Ref: 390.62 Ohms,Ch4 Ref: 390.62 Ohms
2,oled,OLED1,OLED2,OLED3,OLED4
1,142975,170975,204775,204775
1,142850,171000,204775,204775
1,144175,170950,204775,204775
1,146375,170275,204775,204775
1,147300,168900,204775,204775
1,148075,167725,204775,204775
1,148050,168050,204775,204775
1,147550,168175,204775,204775
1,146175,168675,204775,204775
1,144275,169350,204775,204775
0,86,0
0,83,0
0,75,0
0,75,0
0,79,0
0,74,0
0,77,0
0,78,0
0,73,0
0,82,0
0,81,0
0,73,0
0,78,0
0,77,0
0,74,0
0,83,0
0,79,0
0,74,0
0,79,0
0,75,0
0,76,0
0,83,0
0,76,0
0,75,0
0,79,0
0,73,0
0,79,0
0,83,0
0,76,0
0,81,0
0,83,0
0,103,0
0,114,0
0,115,0
0,107,0
0,110,0
0,126,0
0,119,0
0,115,0
0,124,0
0,116,0
0,118,0
0,127,0
0,113,0
0,122,0
0,123,0
0,115,0
0,123,0
0,122,0
0,115,0
0,119,0
0,112,0
0,85,0
0,111,0
0,83,0
0,76,0
0,76,0
0,77,0
0,76,0
0,75,0
0,77,0
0,77,0
0,78,0
0,78,0
0,77,0
0,75,0
0,73,0
0,78,0
0,82,0
0,82,0
0,78,0
0,73,0
0,78,0
0,78,0
0,75,0
0,74,0
0,83,0
0,81,0
0,75,0
0,82,0
1,144100,169600,204775,204775
1,144000,169575,204775,204775
1,147825,169450,204775,204775
1,150400,167925,204775,204775
1,152650,163500,204775,204775
1,152700,162200,204775,204775
1,151475,162650,204775,204775
1,147900,165900,204775,204775
1,144625,168275,204775,204775
1,144325,169250,204775,204775
1,144500,169250,204775,204775
1,146000,169300,204775,204775
1,146350,169250,204775,204775
1,146275,169275,204775,204775
0,79,0
0,78,0
0,78,0
0,73,0
0,80,0
0,83,0
0,75,0
0,75,0
0,79,0
0,74,0
0,78,0
0,78,0
0,73,0
0,82,0
0,81,0
0,73,0
0,78,0
0,78,0
0,73,0
0,81,0
0,81,0
0,73,0
0,78,0
0,77,0
0,74,0
0,78,0
0,77,0
0,74,0
0,83,0
0,80,0
0,73,0
0,92,0
0,116,0
0,113,0
0,105,0
0,116,0
0,115,0
0,109,0
0,122,0
0,117,0
0,121,0
0,110,0
0,107,0
0,119,0
0,118,0
0,109,0
0,117,0
0,107,0
0,114,0
0,112,0
0,117,0
0,120,0
0,98,0
0,83,0
0,85,0
0,79,0
0,80,0
0,78,0
0,76,0
0,75,0
0,76,0
0,77,0
0,77,0
0,79,0
0,78,0
0,76,0
0,74,0
0,75,0
0,78,0
0,78,0
0,77,0
0,73,0
0,76,0
0,82,0
0,82,0
0,76,0
0,79,0
0,83,0
0,80,0
0,74,0
0,76,0
1,145975,169200,204775,204775
1,146025,169175,204775,204775
1,145750,169200,204775,204775
1,145125,169175,204775,204775
1,144275,169125,204775,204775
1,140625,170750,204775,204775
1,136675,173525,204775,204775
1,132975,177775,204775,204775
1,128600,180325,204775,204775
1,125175,183700,204775,204775
1,121025,187425,204775,204775
1,120475,189575,204775,204775
1,117925,191800,204775,204775
1,112525,192925,204775,204775
1,110800,194825,204775,204775
0,77,0
0,78,0
0,77,0
0,73,0
0,79,0
0,78,0
0,73,0
0,77,0
0,79,0
0,75,0
0,75,0
0,82,0
0,82,0
0,75,0
0,81,0
0,82,0
0,76,0
0,81,0
0,83,0
0,78,0
0,73,0
0,77,0
0,78,0
0,74,0
0,75,0
0,81,0
0,83,0
0,78,0
0,74,0
0,76,0
0,71,0
0,103,0
0,115,0
0,107,0
0,112,0
0,120,0
0,115,0
0,120,0
0,109,0
0,107,0
0,121,0
0,110,0
0,115,0
0,112,0
0,115,0
0,120,0
0,118,0
0,116,0
0,112,0
0,109,0
0,119,0
0,115,0
0,90,0
0,107,0
0,77,0
0,81,0
0,81,0
0,80,0
0,78,0
0,77,0
0,78,0
0,78,0
0,79,0
0,80,0
0,81,0
0,82,0
0,83,0
0,82,0
0,80,0
0,76,0
0,73,0
0,75,0
0,77,0
0,78,0
0,78,0
0,78,0
0,76,0
0,74,0
0,74,0
0,77,0
0,79,0
1,108875,196800,204775,204775
1,108800,196900,204775,204775
1,110750,196875,204775,204775
1,112750,196425,204775,204775
1,113950,195000,204775,204775
1,120325,193225,204775,204775
1,125600,190975,204775,204775
1,128900,185925,204775,204775
1,128025,183750,204775,204775
1,128200,183500,204775,204775
1,128075,183300,204775,204775
1,127625,183525,204775,204775
1,128125,183450,204775,204775
1,128025,183500,204775,204775
1,128125,183750,204775,204775
0,69,0
0,77,0
0,77,0
0,74,0
0,74,0
0,78,0
0,82,0
0,82,0
0,79,0
0,74,0
0,74,0
0,76,0
0,78,0
0,78,0
0,75,0
0,74,0
0,80,0
0,82,0
0,82,0
0,81,0
0,77,0
0,73,0
0,75,0
0,78,0
0,78,0
0,78,0
0,76,0
0,74,0
0,76,0
0,77,0
0,83,0
0,110,0
0,113,0
0,104,0
0,115,0
0,115,0
0,108,0
0,114,0
0,106,0
0,119,0
0,122,0
0,113,0
0,113,0
0,110,0
0,118,0
0,122,0
0,113,0
0,124,0
0,121,0
0,115,0
0,113,0
0,102,0
0,82,0
0,65,0
0,74,0
0,76,0
0,76,0
0,76,0
0,75,0
0,76,0
0,77,0
0,77,0
0,75,0
0,75,0
0,75,0
0,75,0
0,75,0
0,75,0
0,76,0
0,76,0
0,76,0
0,76,0
0,76,0
0,77,0
0,77,0
0,77,0
0,77,0
0,77,0
0,77,0
0,78,0
1,127725,184050,204775,204775
1,131500,183825,204775,204775
1,135725,181475,204775,204775
1,139525,178850,204775,204775
1,141825,174725,204775,204775
1,145225,172400,204775,204775
1,150000,168850,204775,204775
1,151300,165025,204775,204775
1,151200,163050,204775,204775
1,150700,163075,204775,204775
1,151075,163050,204775,204775
1,150825,163225,204775,204775
1,150850,163250,204775,204775
1,150800,163450,204775,204775
1,151125,163575,204775,204775
0,79,0
0,78,0
0,77,0
0,77,0
0,76,0
0,76,0
0,76,0
0,75,0
0,76,0
0,75,0
0,75,0
0,75,0
0,74,0
0,74,0
0,75,0
0,74,0
0,74,0
0,75,0
0,74,0
0,74,0
0,75,0
0,75,0
0,74,0
0,74,0
0,75,0
0,76,0
0,76,0
0,76,0
0,76,0
0,75,0
0,75,0
0,104,0
0,113,0
0,119,0
0,119,0
0,116,0
0,120,0
0,120,0
0,118,0
0,125,0
0,111,0
0,124,0
0,125,0
0,113,0
0,110,0
0,118,0
0,119,0
0,114,0
0,123,0
0,123,0
0,113,0
0,113,0
0,93,0
0,91,0
0,79,0
0,76,0
0,78,0
0,80,0
0,76,0
0,77,0
0,76,0
0,76,0
0,75,0
0,78,0
0,80,0
0,81,0
0,81,0
0,78,0
0,76,0
0,75,0
0,76,0
0,76,0
0,76,0
0,76,0
0,75,0
0,77,0
0,78,0
0,80,0
0,81,0
0,81,0
0,79,0
1,158775,160150,204775,204775
1,162500,155850,204775,204775
1,166125,150675,204775,204775
1,170300,147075,204775,204775
1,173450,143750,204775,204775
1,178575,138400,204775,204775
1,180425,133900,204775,204775
1,180925,132800,204775,204775
1,181075,131150,204775,204775
1,180800,131225,204775,204775
1,181025,131425,204775,204775
1,181000,131425,204775,204775
1,181000,131450,204775,204775
1,181000,131450,204775,204775
10.00
